Name:		BHW18
Optimal value:	-1
#Vehicles:	-1
Capacity:	190
Depot Node:	1
#Nodes:		77
#Edges:		0
#Arcs:		196
#Required N:	20
#Required E:	0
#Required A:	174

ReN.	DEMAND	S. COST
N63	35	35
N64	27	27
N18	14	14
N37	11	11
N36	14	14
N68	32	32
N38	14	14
N58	35	35
N45	27	27
N3	35	35
N57	24	24
N55	34	34
N10	35	35
N17	21	21
N23	24	24
N2	21	21
N25	28	28
N42	30	30
N75	21	21
N69	17	17

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A106	20	18	21	21	42
A107	21	19	38	38	76
A108	22	21	17	17	34
A109	75	22	24	24	48
A110	24	22	4	4	8
A111	25	24	27	27	54
A112	75	25	16	16	32
A113	26	25	17	17	34
A114	26	23	12	12	24
A115	27	26	15	15	30
A116	28	26	18	18	36
A117	29	28	16	16	32
A118	29	25	27	27	54
A119	31	30	14	14	28
A120	31	23	40	40	80
A121	32	31	58	58	116
A122	33	32	30	30	60
A123	34	32	43	43	86
A124	35	32	86	86	172
A125	36	33	27	27	54
A126	37	33	75	75	150
A127	38	37	8	8	16
A128	39	37	21	21	42
A129	40	39	5	5	10
A130	39	35	7	7	14
A131	41	35	15	15	30
A132	44	43	78	78	156
A133	45	44	12	12	24
A134	46	45	12	12	24
A135	46	44	13	13	26
A136	47	46	33	33	66
A137	48	47	10	10	20
A138	49	47	9	9	18
A139	50	49	8	8	16
A140	51	49	10	10	20
A141	52	50	2	2	4
A142	53	51	4	4	8
A143	53	52	4	4	8
A144	54	52	4	4	8
A145	53	24	24	24	48
A146	50	19	30	30	60
A147	56	55	6	6	12
A148	57	42	14	14	28
A149	58	57	78	78	156
A150	59	58	25	25	50
A151	59	11	78	78	156
A152	60	58	33	33	66
A153	61	60	39	39	78
A154	62	60	23	23	46
A155	63	62	30	30	60
A156	64	63	9	9	18
A157	65	63	21	21	42
A158	66	62	16	16	32
A159	68	66	45	45	90
A160	69	58	32	32	64
A161	69	59	11	11	22
A162	69	4	75	75	150
A163	71	70	56	56	112
A164	72	71	6	6	12
A165	73	71	5	5	10
A166	73	72	5	5	10
A167	74	73	25	25	50
A168	72	18	92	92	184
A169	75	23	17	17	34
A170	76	20	8	8	16
A171	77	15	13	13	26
A172	77	76	35	35	70
A173	51	21	2	2	4
A174	59	44	28	28	56

ARC	FROM N.	TO N.	T. COST
NrA1	10	11	12
NrA2	14	15	7
NrA3	40	41	9
NrA4	41	42	18
NrA5	42	43	11
NrA6	11	48	79
NrA7	42	56	26
NrA8	56	67	36
NrA9	12	76	7
NrA10	60	67	29
NrA11	62	67	31
NrA12	11	10	12
NrA13	15	14	7
NrA14	41	40	9
NrA15	42	41	18
NrA16	43	42	11
NrA17	48	11	79
NrA18	56	42	26
NrA19	67	56	36
NrA20	76	12	7
NrA21	67	60	29
NrA22	67	62	31
based on carp instance egl e3 B
