Name:		BHW16
Optimal value:	-1
#Vehicles:	-1
Capacity:	120
Depot Node:	1
#Nodes:		140
#Edges:		0
#Arcs:		380
#Required N:	30
#Required E:	0
#Required A:	380

ReN.	DEMAND	S. COST
N27	20	20
N105	19	19
N25	52	52
N14	28	28
N122	14	14
N46	56	56
N109	16	16
N133	23	23
N22	34	34
N81	93	93
N21	12	12
N135	16	16
N28	11	11
N10	16	16
N87	30	30
N30	25	25
N69	10	10
N35	23	23
N86	29	29
N6	11	11
N11	24	24
N36	21	21
N112	16	16
N85	28	28
N63	12	12
N90	22	22
N16	29	29
N104	13	13
N59	14	14
N136	16	16

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A101	80	81	10	10	20
A102	80	82	16	16	32
A103	82	83	10	10	20
A104	81	83	17	17	34
A105	82	84	13	13	26
A106	83	84	18	18	36
A107	84	85	10	10	20
A108	85	86	20	20	40
A109	86	87	4	4	8
A110	86	88	33	33	66
A111	88	89	14	14	28
A112	88	90	12	12	24
A113	90	91	7	7	14
A114	68	90	67	67	134
A115	66	91	69	69	138
A116	89	92	10	10	20
A117	82	92	26	26	52
A118	84	92	29	29	58
A119	64	93	28	28	56
A120	63	93	25	25	50
A121	93	94	17	17	34
A122	94	95	49	49	98
A123	95	96	8	8	16
A124	96	97	17	17	34
A125	97	98	3	3	6
A126	96	99	10	10	20
A127	97	99	37	37	74
A128	99	100	33	33	66
A129	94	100	17	17	34
A130	94	101	4	4	8
A131	66	101	28	28	56
A132	101	102	17	17	34
A133	102	103	42	42	84
A134	91	103	27	27	54
A135	102	104	21	21	42
A136	104	105	6	6	12
A137	105	106	15	15	30
A138	106	107	28	28	56
A139	107	108	25	25	50
A140	106	108	38	38	76
A141	108	109	103	103	206
A142	107	110	8	8	16
A143	110	111	7	7	14
A144	110	112	13	13	26
A145	107	112	13	13	26
A146	112	113	4	4	8
A147	103	113	46	46	92
A148	113	114	12	12	24
A149	114	115	36	36	72
A150	115	116	10	10	20
A151	1	116	18	18	36
A152	116	117	19	19	38
A153	115	117	20	20	40
A154	2	117	16	16	32
A155	117	118	49	49	98
A156	117	119	24	24	48
A157	119	120	14	14	28
A158	114	118	58	58	116
A159	91	118	35	35	70
A160	118	121	17	17	34
A161	120	121	16	16	32
A162	121	122	8	8	16
A163	87	122	15	15	30
A164	122	123	15	15	30
A165	123	124	29	29	58
A166	120	123	32	32	64
A167	123	125	32	32	64
A168	4	124	67	67	134
A169	124	126	11	11	22
A170	126	127	15	15	30
A171	127	128	22	22	44
A172	3	128	41	41	82
A173	128	129	23	23	46
A174	127	129	11	11	22
A175	126	130	35	35	70
A176	126	131	26	26	52
A177	131	132	5	5	10
A178	132	133	7	7	14
A179	133	134	10	10	20
A180	133	135	19	19	38
A181	134	135	14	14	28
A182	134	136	31	31	62
A183	136	137	29	29	58
A184	136	138	5	5	10
A185	131	138	47	47	94
A186	125	138	20	20	40
A187	55	140	14	14	28
A188	54	140	18	18	36
A189	11	27	50	50	100
A190	58	70	11	11	22
A191	6	5	26	26	52
A192	7	6	21	21	42
A193	8	6	10	10	20
A194	9	8	37	37	74
A195	10	9	12	12	24
A196	11	8	48	48	96
A197	12	11	25	25	50
A198	13	12	12	12	24
A199	14	13	18	18	36
A200	15	10	13	13	26
A201	16	15	8	8	16
A202	17	15	13	13	26
A203	17	13	6	6	12
A204	16	13	12	12	24
A205	18	17	8	8	16
A206	19	18	6	6	12
A207	19	10	28	28	56
A208	20	12	34	34	68
A209	21	20	58	58	116
A210	22	20	10	10	20
A211	23	21	55	55	110
A212	24	20	33	33	66
A213	24	23	56	56	112
A214	25	24	10	10	20
A215	26	25	48	48	96
A216	26	23	20	20	40
A217	27	25	19	19	38
A218	28	27	6	6	12
A219	29	28	5	5	10
A220	30	28	5	5	10
A221	31	30	41	41	82
A222	31	26	12	12	24
A223	32	30	28	28	56
A224	33	29	52	52	104
A225	33	11	24	24	48
A226	139	34	49	49	98
A227	35	34	59	59	118
A228	36	35	4	4	8
A229	37	35	17	17	34
A230	37	36	20	20	40
A231	38	36	25	25	50
A232	39	38	6	6	12
A233	40	39	18	18	36
A234	41	40	12	12	24
A235	41	38	10	10	20
A236	47	41	99	99	198
A237	42	37	17	17	34
A238	43	42	5	5	10
A239	43	37	16	16	32
A240	44	43	31	31	62
A241	45	44	14	14	28
A242	45	34	4	4	8
A243	47	42	4	4	8
A244	47	46	7	7	14
A245	46	43	5	5	10
A246	139	33	13	13	26
A247	139	48	49	49	98
A248	49	48	10	10	20
A249	50	48	8	8	16
A250	51	50	30	30	60
A251	52	51	12	12	24
A252	53	52	12	12	24
A253	140	53	24	24	48
A254	140	49	24	24	48
A255	55	54	10	10	20
A256	56	55	4	4	8
A257	57	56	49	49	98
A258	58	57	20	20	40
A259	59	58	40	40	80
A260	60	59	18	18	36
A261	60	45	15	15	30
A262	61	60	35	35	70
A263	61	59	31	31	62
A264	61	49	13	13	26
A265	62	57	14	14	28
A266	63	62	7	7	14
A267	64	63	9	9	18
A268	65	64	15	15	30
A269	65	56	30	30	60
A270	66	62	37	37	74
A271	67	66	33	33	66
A272	68	67	9	9	18
A273	69	67	4	4	8
A274	70	69	8	8	16
A275	71	70	9	9	18
A276	71	69	6	6	12
A277	72	71	9	9	18
A278	73	72	18	18	36
A279	74	72	15	15	30
A280	74	73	5	5	10
A281	73	44	36	36	72
A282	75	71	36	36	72
A283	76	75	47	47	94
A284	76	74	27	27	54
A285	77	76	10	10	20
A286	77	46	16	16	32
A287	78	77	15	15	30
A288	79	78	12	12	24
A289	80	79	12	12	24
A290	81	79	9	9	18
A291	81	80	10	10	20
A292	82	80	16	16	32
A293	83	82	10	10	20
A294	83	81	17	17	34
A295	84	82	13	13	26
A296	84	83	18	18	36
A297	85	84	10	10	20
A298	86	85	20	20	40
A299	87	86	4	4	8
A300	88	86	33	33	66
A301	89	88	14	14	28
A302	90	88	12	12	24
A303	91	90	7	7	14
A304	90	68	67	67	134
A305	91	66	69	69	138
A306	92	89	10	10	20
A307	92	82	26	26	52
A308	92	84	29	29	58
A309	93	64	28	28	56
A310	93	63	25	25	50
A311	94	93	17	17	34
A312	95	94	49	49	98
A313	96	95	8	8	16
A314	97	96	17	17	34
A315	98	97	3	3	6
A316	99	96	10	10	20
A317	99	97	37	37	74
A318	100	99	33	33	66
A319	100	94	17	17	34
A320	101	94	4	4	8
A321	101	66	28	28	56
A322	102	101	17	17	34
A323	103	102	42	42	84
A324	103	91	27	27	54
A325	104	102	21	21	42
A326	105	104	6	6	12
A327	106	105	15	15	30
A328	107	106	28	28	56
A329	108	107	25	25	50
A330	108	106	38	38	76
A331	109	108	103	103	206
A332	110	107	8	8	16
A333	111	110	7	7	14
A334	112	110	13	13	26
A335	112	107	13	13	26
A336	113	112	4	4	8
A337	113	103	46	46	92
A338	114	113	12	12	24
A339	115	114	36	36	72
A340	116	115	10	10	20
A341	116	1	18	18	36
A342	117	116	19	19	38
A343	117	115	20	20	40
A344	117	2	16	16	32
A345	118	117	49	49	98
A346	119	117	24	24	48
A347	120	119	14	14	28
A348	118	114	58	58	116
A349	118	91	35	35	70
A350	121	118	17	17	34
A351	121	120	16	16	32
A352	122	121	8	8	16
A353	122	87	15	15	30
A354	123	122	15	15	30
A355	124	123	29	29	58
A356	123	120	32	32	64
A357	125	123	32	32	64
A358	124	4	67	67	134
A359	126	124	11	11	22
A360	127	126	15	15	30
A361	128	127	22	22	44
A362	128	3	41	41	82
A363	129	128	23	23	46
A364	129	127	11	11	22
A365	130	126	35	35	70
A366	131	126	26	26	52
A367	132	131	5	5	10
A368	133	132	7	7	14
A369	134	133	10	10	20
A370	135	133	19	19	38
A371	135	134	14	14	28
A372	136	134	31	31	62
A373	137	136	29	29	58
A374	138	136	5	5	10
A375	138	131	47	47	94
A376	138	125	20	20	40
A377	140	55	14	14	28
A378	140	54	18	18	36
A379	27	11	50	50	100
A380	70	58	11	11	22

ARC	FROM N.	TO N.	T. COST
based	on	carp	instance	egl	s4	C
