Name:		BHW13
Optimal value:	-1
#Vehicles:	-1
Capacity:	150
Depot Node:	1
#Nodes:		140
#Edges:		0
#Arcs:		380
#Required N:	25
#Required E:	0
#Required A:	150

ReN.	DEMAND	S. COST
N110	31	31
N75	47	47
N5	30	30
N135	29	29
N33	39	39
N67	50	50
N86	33	33
N130	19	19
N21	41	41
N122	22	22
N83	20	20
N30	26	26
N95	15	15
N62	28	28
N28	27	27
N92	22	22
N48	14	14
N133	36	36
N116	18	18
N129	50	50
N9	10	10
N60	24	24
N47	37	37
N7	39	39
N119	18	18

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A103	49	48	10	10	20
A104	140	49	24	24	48
A105	55	54	10	10	20
A106	56	55	4	4	8
A107	63	62	7	7	14
A108	64	63	9	9	18
A109	65	64	15	15	30
A110	66	62	37	37	74
A111	67	66	33	33	66
A112	68	67	9	9	18
A113	69	67	4	4	8
A114	71	69	6	6	12
A115	72	71	9	9	18
A116	73	72	18	18	36
A117	73	44	36	36	72
A118	77	46	16	16	32
A119	78	77	15	15	30
A120	79	78	12	12	24
A121	80	79	12	12	24
A122	82	80	16	16	32
A123	84	82	13	13	26
A124	85	84	10	10	20
A125	86	85	20	20	40
A126	87	86	4	4	8
A127	96	95	8	8	16
A128	97	96	17	17	34
A129	98	97	3	3	6
A130	104	102	21	21	42
A131	105	104	6	6	12
A132	106	105	15	15	30
A133	107	106	28	28	56
A134	108	107	25	25	50
A135	109	108	103	103	206
A136	110	107	8	8	16
A137	111	110	7	7	14
A138	112	110	13	13	26
A139	112	107	13	13	26
A140	113	112	4	4	8
A141	114	113	12	12	24
A142	116	1	18	18	36
A143	117	116	19	19	38
A144	117	2	16	16	32
A145	119	117	24	24	48
A146	118	114	58	58	116
A147	126	124	11	11	22
A148	130	126	35	35	70
A149	140	55	14	14	28
A150	27	11	50	50	100

ARC	FROM N.	TO N.	T. COST
NrA1	6	7	21
NrA2	9	10	12
NrA3	10	15	13
NrA4	15	16	8
NrA5	15	17	13
NrA6	13	17	6
NrA7	13	16	12
NrA8	17	18	8
NrA9	18	19	6
NrA10	10	19	28
NrA11	12	20	34
NrA12	20	21	58
NrA13	21	23	55
NrA14	23	24	56
NrA15	25	26	48
NrA16	23	26	20
NrA17	30	31	41
NrA18	26	31	12
NrA19	29	33	52
NrA20	34	35	59
NrA21	35	36	4
NrA22	35	37	17
NrA23	40	41	12
NrA24	38	41	10
NrA25	41	47	99
NrA26	37	42	17
NrA27	42	43	5
NrA28	42	47	4
NrA29	46	47	7
NrA30	48	139	49
NrA31	48	50	8
NrA32	50	51	30
NrA33	51	52	12
NrA34	52	53	12
NrA35	53	140	24
NrA36	56	57	49
NrA37	57	58	20
NrA38	58	59	40
NrA39	59	60	18
NrA40	45	60	15
NrA41	60	61	35
NrA42	59	61	31
NrA43	49	61	13
NrA44	57	62	14
NrA45	56	65	30
NrA46	69	70	8
NrA47	70	71	9
NrA48	72	74	15
NrA49	73	74	5
NrA50	71	75	36
NrA51	75	76	47
NrA52	74	76	27
NrA53	76	77	10
NrA54	79	81	9
NrA55	80	81	10
NrA56	82	83	10
NrA57	81	83	17
NrA58	83	84	18
NrA59	86	88	33
NrA60	88	89	14
NrA61	88	90	12
NrA62	90	91	7
NrA63	68	90	67
NrA64	66	91	69
NrA65	89	92	10
NrA66	82	92	26
NrA67	84	92	29
NrA68	64	93	28
NrA69	63	93	25
NrA70	93	94	17
NrA71	94	95	49
NrA72	96	99	10
NrA73	97	99	37
NrA74	99	100	33
NrA75	94	100	17
NrA76	94	101	4
NrA77	66	101	28
NrA78	101	102	17
NrA79	102	103	42
NrA80	91	103	27
NrA81	106	108	38
NrA82	103	113	46
NrA83	114	115	36
NrA84	115	116	10
NrA85	115	117	20
NrA86	117	118	49
NrA87	119	120	14
NrA88	91	118	35
NrA89	118	121	17
NrA90	120	121	16
NrA91	121	122	8
NrA92	87	122	15
NrA93	122	123	15
NrA94	123	124	29
NrA95	120	123	32
NrA96	123	125	32
NrA97	4	124	67
NrA98	126	127	15
NrA99	127	128	22
NrA100	3	128	41
NrA101	128	129	23
NrA102	127	129	11
NrA103	126	131	26
NrA104	131	132	5
NrA105	132	133	7
NrA106	133	134	10
NrA107	133	135	19
NrA108	134	135	14
NrA109	134	136	31
NrA110	136	137	29
NrA111	136	138	5
NrA112	131	138	47
NrA113	125	138	20
NrA114	54	140	18
NrA115	58	70	11
NrA116	7	6	21
NrA117	10	9	12
NrA118	15	10	13
NrA119	16	15	8
NrA120	17	15	13
NrA121	17	13	6
NrA122	16	13	12
NrA123	18	17	8
NrA124	19	18	6
NrA125	19	10	28
NrA126	20	12	34
NrA127	21	20	58
NrA128	23	21	55
NrA129	24	23	56
NrA130	26	25	48
NrA131	26	23	20
NrA132	31	30	41
NrA133	31	26	12
NrA134	33	29	52
NrA135	35	34	59
NrA136	36	35	4
NrA137	37	35	17
NrA138	41	40	12
NrA139	41	38	10
NrA140	47	41	99
NrA141	42	37	17
NrA142	43	42	5
NrA143	47	42	4
NrA144	47	46	7
NrA145	139	48	49
NrA146	50	48	8
NrA147	51	50	30
NrA148	52	51	12
NrA149	53	52	12
NrA150	140	53	24
NrA151	57	56	49
NrA152	58	57	20
NrA153	59	58	40
NrA154	60	59	18
NrA155	60	45	15
NrA156	61	60	35
NrA157	61	59	31
NrA158	61	49	13
NrA159	62	57	14
NrA160	65	56	30
NrA161	70	69	8
NrA162	71	70	9
NrA163	74	72	15
NrA164	74	73	5
NrA165	75	71	36
NrA166	76	75	47
NrA167	76	74	27
NrA168	77	76	10
NrA169	81	79	9
NrA170	81	80	10
NrA171	83	82	10
NrA172	83	81	17
NrA173	84	83	18
NrA174	88	86	33
NrA175	89	88	14
NrA176	90	88	12
NrA177	91	90	7
NrA178	90	68	67
NrA179	91	66	69
NrA180	92	89	10
NrA181	92	82	26
NrA182	92	84	29
NrA183	93	64	28
NrA184	93	63	25
NrA185	94	93	17
NrA186	95	94	49
NrA187	99	96	10
NrA188	99	97	37
NrA189	100	99	33
NrA190	100	94	17
NrA191	101	94	4
NrA192	101	66	28
NrA193	102	101	17
NrA194	103	102	42
NrA195	103	91	27
NrA196	108	106	38
NrA197	113	103	46
NrA198	115	114	36
NrA199	116	115	10
NrA200	117	115	20
NrA201	118	117	49
NrA202	120	119	14
NrA203	118	91	35
NrA204	121	118	17
NrA205	121	120	16
NrA206	122	121	8
NrA207	122	87	15
NrA208	123	122	15
NrA209	124	123	29
NrA210	123	120	32
NrA211	125	123	32
NrA212	124	4	67
NrA213	127	126	15
NrA214	128	127	22
NrA215	128	3	41
NrA216	129	128	23
NrA217	129	127	11
NrA218	131	126	26
NrA219	132	131	5
NrA220	133	132	7
NrA221	134	133	10
NrA222	135	133	19
NrA223	135	134	14
NrA224	136	134	31
NrA225	137	136	29
NrA226	138	136	5
NrA227	138	131	47
NrA228	138	125	20
NrA229	140	54	18
NrA230	70	58	11
based on carp instance egl s1 B
