Name:		BHW17
Optimal value:	-1
#Vehicles:	-1
Capacity:	120
Depot Node:	1
#Nodes:		140
#Edges:		0
#Arcs:		380
#Required N:	50
#Required E:	0
#Required A:	190

ReN.	DEMAND	S. COST
N54	19	19
N13	15	15
N53	23	23
N84	12	12
N67	22	22
N76	17	17
N118	23	23
N108	15	15
N31	17	17
N135	12	12
N26	17	17
N63	18	18
N115	34	34
N81	18	18
N72	25	25
N44	29	29
N66	30	30
N94	14	14
N12	34	34
N50	14	14
N60	15	15
N106	30	30
N101	27	27
N90	25	25
N45	11	11
N69	27	27
N41	18	18
N22	22	22
N136	27	27
N38	16	16
N5	32	32
N11	23	23
N123	31	31
N124	11	11
N119	13	13
N131	21	21
N39	25	25
N6	21	21
N51	28	28
N9	34	34
N83	28	28
N14	31	31
N59	16	16
N79	30	30
N139	18	18
N126	33	33
N109	16	16
N30	26	26
N35	34	34
N140	19	19

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A90	73	74	5	5	10
A91	44	73	36	36	72
A92	71	75	36	36	72
A93	75	76	47	47	94
A94	74	76	27	27	54
A95	76	77	10	10	20
A96	46	77	16	16	32
A97	77	78	15	15	30
A98	78	79	12	12	24
A99	79	80	12	12	24
A100	79	81	9	9	18
A101	80	81	10	10	20
A102	80	82	16	16	32
A103	82	83	10	10	20
A104	81	83	17	17	34
A105	82	84	13	13	26
A106	83	84	18	18	36
A107	84	85	10	10	20
A108	85	86	20	20	40
A109	86	87	4	4	8
A110	86	88	33	33	66
A111	88	89	14	14	28
A112	88	90	12	12	24
A113	90	91	7	7	14
A114	68	90	67	67	134
A115	66	91	69	69	138
A116	89	92	10	10	20
A117	82	92	26	26	52
A118	84	92	29	29	58
A119	64	93	28	28	56
A120	63	93	25	25	50
A121	93	94	17	17	34
A122	94	95	49	49	98
A123	95	96	8	8	16
A124	96	97	17	17	34
A125	97	98	3	3	6
A126	96	99	10	10	20
A127	97	99	37	37	74
A128	99	100	33	33	66
A129	94	100	17	17	34
A130	94	101	4	4	8
A131	66	101	28	28	56
A132	101	102	17	17	34
A133	102	103	42	42	84
A134	91	103	27	27	54
A135	102	104	21	21	42
A136	104	105	6	6	12
A137	105	106	15	15	30
A138	106	107	28	28	56
A139	107	108	25	25	50
A140	106	108	38	38	76
A141	108	109	103	103	206
A142	107	110	8	8	16
A143	110	111	7	7	14
A144	110	112	13	13	26
A145	107	112	13	13	26
A146	112	113	4	4	8
A147	103	113	46	46	92
A148	113	114	12	12	24
A149	114	115	36	36	72
A150	115	116	10	10	20
A151	1	116	18	18	36
A152	116	117	19	19	38
A153	115	117	20	20	40
A154	2	117	16	16	32
A155	117	118	49	49	98
A156	117	119	24	24	48
A157	119	120	14	14	28
A158	114	118	58	58	116
A159	91	118	35	35	70
A160	118	121	17	17	34
A161	120	121	16	16	32
A162	121	122	8	8	16
A163	87	122	15	15	30
A164	122	123	15	15	30
A165	123	124	29	29	58
A166	120	123	32	32	64
A167	123	125	32	32	64
A168	4	124	67	67	134
A169	124	126	11	11	22
A170	126	127	15	15	30
A171	127	128	22	22	44
A172	3	128	41	41	82
A173	128	129	23	23	46
A174	127	129	11	11	22
A175	126	130	35	35	70
A176	126	131	26	26	52
A177	131	132	5	5	10
A178	132	133	7	7	14
A179	133	134	10	10	20
A180	133	135	19	19	38
A181	134	135	14	14	28
A182	134	136	31	31	62
A183	136	137	29	29	58
A184	136	138	5	5	10
A185	131	138	47	47	94
A186	125	138	20	20	40
A187	55	140	14	14	28
A188	54	140	18	18	36
A189	11	27	50	50	100
A190	58	70	11	11	22

ARC	FROM N.	TO N.	T. COST
NrA1	6	5	26
NrA2	7	6	21
NrA3	8	6	10
NrA4	9	8	37
NrA5	10	9	12
NrA6	11	8	48
NrA7	12	11	25
NrA8	13	12	12
NrA9	14	13	18
NrA10	15	10	13
NrA11	16	15	8
NrA12	17	15	13
NrA13	17	13	6
NrA14	16	13	12
NrA15	18	17	8
NrA16	19	18	6
NrA17	19	10	28
NrA18	20	12	34
NrA19	21	20	58
NrA20	22	20	10
NrA21	23	21	55
NrA22	24	20	33
NrA23	24	23	56
NrA24	25	24	10
NrA25	26	25	48
NrA26	26	23	20
NrA27	27	25	19
NrA28	28	27	6
NrA29	29	28	5
NrA30	30	28	5
NrA31	31	30	41
NrA32	31	26	12
NrA33	32	30	28
NrA34	33	29	52
NrA35	33	11	24
NrA36	139	34	49
NrA37	35	34	59
NrA38	36	35	4
NrA39	37	35	17
NrA40	37	36	20
NrA41	38	36	25
NrA42	39	38	6
NrA43	40	39	18
NrA44	41	40	12
NrA45	41	38	10
NrA46	47	41	99
NrA47	42	37	17
NrA48	43	42	5
NrA49	43	37	16
NrA50	44	43	31
NrA51	45	44	14
NrA52	45	34	4
NrA53	47	42	4
NrA54	47	46	7
NrA55	46	43	5
NrA56	139	33	13
NrA57	139	48	49
NrA58	49	48	10
NrA59	50	48	8
NrA60	51	50	30
NrA61	52	51	12
NrA62	53	52	12
NrA63	140	53	24
NrA64	140	49	24
NrA65	55	54	10
NrA66	56	55	4
NrA67	57	56	49
NrA68	58	57	20
NrA69	59	58	40
NrA70	60	59	18
NrA71	60	45	15
NrA72	61	60	35
NrA73	61	59	31
NrA74	61	49	13
NrA75	62	57	14
NrA76	63	62	7
NrA77	64	63	9
NrA78	65	64	15
NrA79	65	56	30
NrA80	66	62	37
NrA81	67	66	33
NrA82	68	67	9
NrA83	69	67	4
NrA84	70	69	8
NrA85	71	70	9
NrA86	71	69	6
NrA87	72	71	9
NrA88	73	72	18
NrA89	74	72	15
NrA90	74	73	5
NrA91	73	44	36
NrA92	75	71	36
NrA93	76	75	47
NrA94	76	74	27
NrA95	77	76	10
NrA96	77	46	16
NrA97	78	77	15
NrA98	79	78	12
NrA99	80	79	12
NrA100	81	79	9
NrA101	81	80	10
NrA102	82	80	16
NrA103	83	82	10
NrA104	83	81	17
NrA105	84	82	13
NrA106	84	83	18
NrA107	85	84	10
NrA108	86	85	20
NrA109	87	86	4
NrA110	88	86	33
NrA111	89	88	14
NrA112	90	88	12
NrA113	91	90	7
NrA114	90	68	67
NrA115	91	66	69
NrA116	92	89	10
NrA117	92	82	26
NrA118	92	84	29
NrA119	93	64	28
NrA120	93	63	25
NrA121	94	93	17
NrA122	95	94	49
NrA123	96	95	8
NrA124	97	96	17
NrA125	98	97	3
NrA126	99	96	10
NrA127	99	97	37
NrA128	100	99	33
NrA129	100	94	17
NrA130	101	94	4
NrA131	101	66	28
NrA132	102	101	17
NrA133	103	102	42
NrA134	103	91	27
NrA135	104	102	21
NrA136	105	104	6
NrA137	106	105	15
NrA138	107	106	28
NrA139	108	107	25
NrA140	108	106	38
NrA141	109	108	103
NrA142	110	107	8
NrA143	111	110	7
NrA144	112	110	13
NrA145	112	107	13
NrA146	113	112	4
NrA147	113	103	46
NrA148	114	113	12
NrA149	115	114	36
NrA150	116	115	10
NrA151	116	1	18
NrA152	117	116	19
NrA153	117	115	20
NrA154	117	2	16
NrA155	118	117	49
NrA156	119	117	24
NrA157	120	119	14
NrA158	118	114	58
NrA159	118	91	35
NrA160	121	118	17
NrA161	121	120	16
NrA162	122	121	8
NrA163	122	87	15
NrA164	123	122	15
NrA165	124	123	29
NrA166	123	120	32
NrA167	125	123	32
NrA168	124	4	67
NrA169	126	124	11
NrA170	127	126	15
NrA171	128	127	22
NrA172	128	3	41
NrA173	129	128	23
NrA174	129	127	11
NrA175	130	126	35
NrA176	131	126	26
NrA177	132	131	5
NrA178	133	132	7
NrA179	134	133	10
NrA180	135	133	19
NrA181	135	134	14
NrA182	136	134	31
NrA183	137	136	29
NrA184	138	136	5
NrA185	138	131	47
NrA186	138	125	20
NrA187	140	55	14
NrA188	140	54	18
NrA189	27	11	50
NrA190	70	58	11
based	on	carp	instance	egl	s4	C
