Name:		BHW20
Optimal value:	-1
#Vehicles:	-1
Capacity:	235
Depot Node:	1
#Nodes:		140
#Edges:		51
#Arcs:		278
#Required N:	50
#Required E:	51
#Required A:	192

ReN.	DEMAND	S. COST
N21	14	14
N71	7	7
N127	8	8
N96	8	8
N48	20	20
N13	14	14
N36	28	28
N20	19	19
N87	31	31
N41	32	32
N75	32	32
N99	6	6
N111	17	17
N39	13	13
N103	24	24
N131	32	32
N7	13	13
N108	16	16
N120	26	26
N95	20	20
N35	12	12
N102	27	27
N12	16	16
N70	28	28
N45	5	5
N104	13	13
N133	34	34
N77	33	33
N25	10	10
N8	32	32
N94	34	34
N38	25	25
N30	15	15
N123	7	7
N132	13	13
N24	22	22
N32	8	8
N28	15	15
N80	20	20
N14	27	27
N122	25	25
N51	15	15
N49	14	14
N106	24	24
N2	18	18
N136	6	6
N61	7	7
N44	21	21
N114	35	35
N126	9	9

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A25	73	74	5	5	10
A26	44	73	36	36	72
A27	75	76	47	47	94
A28	74	76	27	27	54
A29	76	77	10	10	20
A30	46	77	16	16	32
A31	77	78	15	15	30
A32	78	79	12	12	24
A33	79	80	12	12	24
A34	79	81	9	9	18
A35	80	81	10	10	20
A36	80	82	16	16	32
A37	82	83	10	10	20
A38	81	83	17	17	34
A39	82	84	13	13	26
A40	83	84	18	18	36
A41	84	85	10	10	20
A42	85	86	20	20	40
A43	86	87	4	4	8
A44	89	92	10	10	20
A45	82	92	26	26	52
A46	64	93	28	28	56
A47	63	93	25	25	50
A48	95	96	8	8	16
A49	96	97	17	17	34
A50	97	98	3	3	6
A51	96	99	10	10	20
A52	97	99	37	37	74
A53	99	100	33	33	66
A54	102	104	21	21	42
A55	104	105	6	6	12
A56	105	106	15	15	30
A57	106	107	28	28	56
A58	107	108	25	25	50
A59	106	108	38	38	76
A60	108	109	103	103	206
A61	107	110	8	8	16
A62	110	111	7	7	14
A63	110	112	13	13	26
A64	107	112	13	13	26
A65	112	113	4	4	8
A66	103	113	46	46	92
A67	113	114	12	12	24
A68	1	116	18	18	36
A69	116	117	19	19	38
A70	2	117	16	16	32
A71	117	118	49	49	98
A72	117	119	24	24	48
A73	114	118	58	58	116
A74	4	124	67	67	134
A75	124	126	11	11	22
A76	126	127	15	15	30
A77	127	128	22	22	44
A78	3	128	41	41	82
A79	128	129	23	23	46
A80	127	129	11	11	22
A81	126	130	35	35	70
A82	126	131	26	26	52
A83	131	132	5	5	10
A84	132	133	7	7	14
A85	133	134	10	10	20
A86	133	135	19	19	38
A87	134	135	14	14	28
A88	134	136	31	31	62
A89	136	137	29	29	58
A90	136	138	5	5	10
A91	131	138	47	47	94
A92	125	138	20	20	40
A93	55	140	14	14	28
A94	54	140	18	18	36
A95	11	27	50	50	100
A96	58	70	11	11	22
A97	55	54	10	10	20
A98	56	55	4	4	8
A99	57	56	49	49	98
A100	58	57	20	20	40
A101	59	58	40	40	80
A102	60	59	18	18	36
A103	60	45	15	15	30
A104	61	60	35	35	70
A105	61	59	31	31	62
A106	61	49	13	13	26
A107	62	57	14	14	28
A108	63	62	7	7	14
A109	64	63	9	9	18
A110	65	64	15	15	30
A111	66	62	37	37	74
A112	67	66	33	33	66
A113	68	67	9	9	18
A114	69	67	4	4	8
A115	70	69	8	8	16
A116	71	70	9	9	18
A117	71	69	6	6	12
A118	72	71	9	9	18
A119	73	72	18	18	36
A120	74	72	15	15	30
A121	74	73	5	5	10
A122	73	44	36	36	72
A123	76	75	47	47	94
A124	76	74	27	27	54
A125	77	76	10	10	20
A126	77	46	16	16	32
A127	78	77	15	15	30
A128	79	78	12	12	24
A129	80	79	12	12	24
A130	81	79	9	9	18
A131	81	80	10	10	20
A132	82	80	16	16	32
A133	83	82	10	10	20
A134	83	81	17	17	34
A135	84	82	13	13	26
A136	84	83	18	18	36
A137	85	84	10	10	20
A138	86	85	20	20	40
A139	87	86	4	4	8
A140	92	89	10	10	20
A141	92	82	26	26	52
A142	93	64	28	28	56
A143	93	63	25	25	50
A144	96	95	8	8	16
A145	97	96	17	17	34
A146	98	97	3	3	6
A147	99	96	10	10	20
A148	99	97	37	37	74
A149	100	99	33	33	66
A150	104	102	21	21	42
A151	105	104	6	6	12
A152	106	105	15	15	30
A153	107	106	28	28	56
A154	108	107	25	25	50
A155	108	106	38	38	76
A156	109	108	103	103	206
A157	110	107	8	8	16
A158	111	110	7	7	14
A159	112	110	13	13	26
A160	112	107	13	13	26
A161	113	112	4	4	8
A162	113	103	46	46	92
A163	114	113	12	12	24
A164	116	1	18	18	36
A165	117	116	19	19	38
A166	117	2	16	16	32
A167	118	117	49	49	98
A168	119	117	24	24	48
A169	118	114	58	58	116
A170	124	4	67	67	134
A171	126	124	11	11	22
A172	127	126	15	15	30
A173	128	127	22	22	44
A174	128	3	41	41	82
A175	129	128	23	23	46
A176	129	127	11	11	22
A177	130	126	35	35	70
A178	131	126	26	26	52
A179	132	131	5	5	10
A180	133	132	7	7	14
A181	134	133	10	10	20
A182	135	133	19	19	38
A183	135	134	14	14	28
A184	136	134	31	31	62
A185	137	136	29	29	58
A186	138	136	5	5	10
A187	138	131	47	47	94
A188	138	125	20	20	40
A189	140	55	14	14	28
A190	140	54	18	18	36
A191	27	11	50	50	100
A192	70	58	11	11	22

ARC	FROM N.	TO N.	T. COST
NrA1	6	7	21
NrA2	9	10	12
NrA3	10	15	13
NrA4	15	16	8
NrA5	15	17	13
NrA6	13	17	6
NrA7	17	18	8
NrA8	18	19	6
NrA9	21	23	55
NrA10	23	26	20
NrA11	26	31	12
NrA12	48	139	49
NrA13	51	52	12
NrA14	56	65	30
NrA15	71	75	36
NrA16	86	88	33
NrA17	88	89	14
NrA18	88	90	12
NrA19	90	91	7
NrA20	68	90	67
NrA21	66	91	69
NrA22	84	92	29
NrA23	93	94	17
NrA24	94	95	49
NrA25	94	100	17
NrA26	94	101	4
NrA27	66	101	28
NrA28	101	102	17
NrA29	102	103	42
NrA30	91	103	27
NrA31	114	115	36
NrA32	115	116	10
NrA33	115	117	20
NrA34	119	120	14
NrA35	91	118	35
NrA36	118	121	17
NrA37	120	121	16
NrA38	121	122	8
NrA39	87	122	15
NrA40	122	123	15
NrA41	123	124	29
NrA42	120	123	32
NrA43	123	125	32
NrA44	7	6	21
NrA45	10	9	12
NrA46	15	10	13
NrA47	16	15	8
NrA48	17	15	13
NrA49	17	13	6
NrA50	18	17	8
NrA51	19	18	6
NrA52	23	21	55
NrA53	26	23	20
NrA54	31	26	12
NrA55	139	48	49
NrA56	52	51	12
NrA57	65	56	30
NrA58	75	71	36
NrA59	88	86	33
NrA60	89	88	14
NrA61	90	88	12
NrA62	91	90	7
NrA63	90	68	67
NrA64	91	66	69
NrA65	92	84	29
NrA66	94	93	17
NrA67	95	94	49
NrA68	100	94	17
NrA69	101	94	4
NrA70	101	66	28
NrA71	102	101	17
NrA72	103	102	42
NrA73	103	91	27
NrA74	115	114	36
NrA75	116	115	10
NrA76	117	115	20
NrA77	120	119	14
NrA78	118	91	35
NrA79	121	118	17
NrA80	121	120	16
NrA81	122	121	8
NrA82	122	87	15
NrA83	123	122	15
NrA84	124	123	29
NrA85	123	120	32
NrA86	125	123	32
based in carp instance egl s2 A
