Name:		CBMix19
Optimal value:	-1
#Vehicles:	-1
Capacity:	1757
Depot Node:	1
#Nodes:		126
#Edges:		9
#Arcs:		293
#Required N:	61
#Required E:	9
#Required A:	142

ReN.	DEMAND	S. COST
N2	86	86
N3	405	405
N7	324	324
N12	373	373
N20	102	102
N23	324	324
N24	445	445
N26	417	417
N27	368	368
N29	292	292
N31	428	428
N33	340	340
N34	274	274
N37	271	271
N39	458	458
N42	444	444
N46	175	175
N47	75	75
N48	491	491
N49	447	447
N53	241	241
N54	431	431
N57	160	160
N59	409	409
N61	475	475
N62	209	209
N65	169	169
N68	275	275
N69	168	168
N70	280	280
N71	335	335
N72	349	349
N73	113	113
N75	253	253
N82	374	374
N84	294	294
N86	66	66
N88	56	56
N89	422	422
N90	75	75
N92	326	326
N93	279	279
N99	384	384
N102	371	371
N103	131	131
N105	319	319
N106	412	412
N107	54	54
N109	201	201
N110	79	79
N111	342	342
N113	171	171
N114	69	69
N115	461	461
N117	195	195
N118	107	107
N119	402	402
N120	429	429
N121	431	431
N122	491	491
N124	418	418

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A41	40	51	15	314	329
A42	43	44	17	262	279
A43	45	36	18	314	332
A44	45	44	19	226	245
A45	46	45	19	300	319
A46	46	57	20	326	346
A47	47	37	26	363	389
A48	47	38	21	227	248
A49	47	48	19	267	286
A50	48	49	17	294	311
A51	48	59	21	66	87
A52	49	39	22	153	175
A53	49	50	41	66	107
A54	49	59	27	203	230
A55	50	31	41	341	382
A56	50	51	37	43	80
A57	51	61	22	190	212
A58	52	41	21	135	156
A59	52	62	13	356	369
A60	53	52	17	128	145
A61	53	63	18	171	189
A62	54	43	23	213	236
A63	54	55	25	24	49
A64	55	44	15	27	42
A65	55	56	18	231	249
A66	56	66	17	126	143
A67	57	46	20	47	67
A68	57	56	19	58	77
A69	58	57	20	92	112
A70	59	68	23	222	245
A71	59	69	20	271	291
A72	60	50	18	72	90
A73	60	72	16	117	133
A74	61	60	37	177	214
A75	62	61	19	342	361
A76	62	74	21	217	238
A77	63	62	19	48	67
A78	64	65	20	150	170
A79	65	55	22	43	65
A80	65	66	17	227	244
A81	66	67	24	354	378
A82	68	79	19	41	60
A83	69	59	20	35	55
A84	69	68	19	145	164
A85	71	70	22	397	419
A86	71	82	21	369	390
A87	72	71	17	21	38
A88	73	61	18	23	41
A89	73	72	39	136	175
A90	74	62	21	59	80
A91	75	63	21	214	235
A92	76	88	18	125	143
A93	78	67	21	212	233
A94	80	69	19	23	42
A95	81	70	23	386	409
A96	81	94	18	225	243
A97	83	72	23	304	327
A98	84	73	28	116	144
A99	85	84	19	235	254
A100	85	98	21	190	211
A101	87	86	22	185	207
A102	88	76	18	115	133
A103	88	101	19	366	385
A104	89	102	23	365	388
A105	90	91	21	273	294
A106	93	106	22	399	421
A107	94	93	20	284	304
A108	94	107	21	61	82
A109	95	94	18	242	260
A110	97	96	19	317	336
A111	97	110	19	258	277
A112	98	97	18	174	192
A113	98	99	19	346	365
A114	98	111	22	124	146
A115	99	86	24	13	37
A116	99	98	19	282	301
A117	99	100	20	343	363
A118	102	101	21	203	224
A119	102	115	15	167	182
A120	103	102	17	135	152
A121	104	91	15	265	280
A122	104	105	18	304	322
A123	104	117	20	123	143
A124	105	92	19	13	32
A125	105	104	18	198	216
A126	106	93	22	74	96
A127	107	94	21	34	55
A128	107	106	17	49	66
A129	109	110	18	110	128
A130	110	123	22	312	334
A131	111	112	18	15	33
A132	112	99	17	392	409
A133	113	126	17	52	69
A134	115	102	15	84	99
A135	116	103	16	68	84
A136	117	116	19	95	114
A137	119	106	16	29	45
A138	120	107	17	393	410
A139	121	108	20	110	130
A140	121	120	17	288	305
A141	122	123	23	79	102
A142	124	111	17	153	170

ARC	FROM N.	TO N.	T. COST
NrA1	2	3	22
NrA2	3	4	17
NrA3	3	15	22
NrA4	4	3	17
NrA5	4	5	19
NrA6	5	17	15
NrA7	6	7	19
NrA8	7	6	19
NrA9	7	19	20
NrA10	8	9	19
NrA11	8	20	22
NrA12	9	10	38
NrA13	9	21	17
NrA14	10	22	23
NrA15	12	34	37
NrA16	13	1	19
NrA17	13	23	20
NrA18	15	3	22
NrA19	15	16	19
NrA20	15	25	20
NrA21	16	15	19
NrA22	17	16	19
NrA23	18	17	20
NrA24	18	28	20
NrA25	19	29	17
NrA26	21	31	22
NrA27	22	10	23
NrA28	23	35	22
NrA29	24	14	22
NrA30	25	15	20
NrA31	25	36	18
NrA32	26	16	20
NrA33	26	25	19
NrA34	26	27	14
NrA35	26	37	20
NrA36	27	26	14
NrA37	27	28	20
NrA38	28	18	20
NrA39	29	19	17
NrA40	30	29	22
NrA41	31	32	40
NrA42	31	50	41
NrA43	32	40	19
NrA44	33	41	22
NrA45	34	33	21
NrA46	35	23	22
NrA47	35	43	14
NrA48	36	25	18
NrA49	36	35	40
NrA50	36	37	19
NrA51	38	37	18
NrA52	40	41	20
NrA53	41	40	20
NrA54	41	42	19
NrA55	41	52	21
NrA56	42	41	19
NrA57	42	53	21
NrA58	44	45	19
NrA59	45	46	19
NrA60	46	37	18
NrA61	46	47	19
NrA62	49	70	33
NrA63	50	49	41
NrA64	50	60	18
NrA65	51	40	15
NrA66	51	50	37
NrA67	51	52	20
NrA68	53	42	21
NrA69	54	64	17
NrA70	55	54	25
NrA71	56	45	19
NrA72	56	55	18
NrA73	57	58	20
NrA74	58	47	20
NrA75	61	62	19
NrA76	63	53	18
NrA77	67	68	16
NrA78	67	78	21
NrA79	68	58	16
NrA80	68	59	23
NrA81	70	69	21
NrA82	70	71	22
NrA83	73	74	18
NrA84	74	75	22
NrA85	74	86	20
NrA86	76	64	23
NrA87	77	66	22
NrA88	77	76	32
NrA89	78	77	22
NrA90	78	79	20
NrA91	78	91	18
NrA92	79	68	19
NrA93	79	78	20
NrA94	79	80	18
NrA95	79	92	20
NrA96	80	79	18
NrA97	80	81	19
NrA98	80	93	14
NrA99	81	82	19
NrA100	82	71	21
NrA101	82	83	21
NrA102	83	84	17
NrA103	83	96	13
NrA104	85	73	15
NrA105	86	85	16
NrA106	87	100	18
NrA107	88	89	19
NrA108	89	90	20
NrA109	90	77	19
NrA110	90	89	20
NrA111	91	92	14
NrA112	91	104	15
NrA113	92	79	20
NrA114	92	104	23
NrA115	93	92	22
NrA116	93	94	20
NrA117	94	81	18
NrA118	96	83	13
NrA119	96	84	22
NrA120	96	95	21
NrA121	98	85	21
NrA122	100	87	18
NrA123	100	113	19
NrA124	101	88	19
NrA125	101	102	21
NrA126	101	114	20
NrA127	103	90	19
NrA128	105	118	17
NrA129	106	105	22
NrA130	107	108	20
NrA131	108	95	21
NrA132	108	109	19
NrA133	110	109	18
NrA134	112	113	19
NrA135	114	101	20
NrA136	114	115	19
NrA137	115	116	17
NrA138	116	104	28
NrA139	116	117	19
NrA140	117	118	17
NrA141	118	105	17
NrA142	118	119	20
NrA143	119	120	20
NrA144	120	119	20
NrA145	122	121	19
NrA146	123	122	23
NrA147	124	123	17
NrA148	124	125	18
NrA149	125	112	17
NrA150	125	124	18
NrA151	126	125	20

