Name:		BHW14
Optimal value:	-1
#Vehicles:	-1
Capacity:	130
Depot Node:	1
#Nodes:		77
#Edges:		0
#Arcs:		196
#Required N:	25
#Required E:	0
#Required A:	196

ReN.	DEMAND	S. COST
N46	40	40
N32	38	38
N54	15	15
N2	15	15
N5	34	34
N66	47	47
N43	11	11
N60	40	40
N34	38	38
N44	13	13
N41	24	24
N22	15	15
N20	13	13
N27	19	19
N40	36	36
N39	41	41
N9	34	34
N59	47	47
N52	45	45
N23	17	17
N58	26	26
N65	50	50
N72	38	38
N75	34	34
N50	49	49

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A103	6	5	8	8	16
A104	7	5	6	6	12
A105	8	7	18	18	36
A106	9	8	26	26	52
A107	10	9	20	20	40
A108	11	10	12	12	24
A109	12	11	32	32	64
A110	16	12	29	29	58
A111	16	13	13	13	26
A112	14	13	7	7	14
A113	15	14	7	7	14
A114	77	13	12	12	24
A115	17	15	26	26	52
A116	18	15	38	38	76
A117	19	18	41	41	82
A118	20	19	32	32	64
A119	20	18	21	21	42
A120	21	19	38	38	76
A121	22	21	17	17	34
A122	75	22	24	24	48
A123	24	22	4	4	8
A124	25	24	27	27	54
A125	75	25	16	16	32
A126	26	25	17	17	34
A127	26	23	12	12	24
A128	27	26	15	15	30
A129	28	26	18	18	36
A130	29	28	16	16	32
A131	29	25	27	27	54
A132	31	30	14	14	28
A133	31	23	40	40	80
A134	32	31	58	58	116
A135	33	32	30	30	60
A136	34	32	43	43	86
A137	35	32	86	86	172
A138	36	33	27	27	54
A139	37	33	75	75	150
A140	38	37	8	8	16
A141	39	37	21	21	42
A142	40	39	5	5	10
A143	39	35	7	7	14
A144	41	35	15	15	30
A145	41	40	9	9	18
A146	42	41	18	18	36
A147	43	42	11	11	22
A148	44	43	78	78	156
A149	45	44	12	12	24
A150	46	45	12	12	24
A151	46	44	13	13	26
A152	47	46	33	33	66
A153	48	47	10	10	20
A154	48	11	79	79	158
A155	49	47	9	9	18
A156	50	49	8	8	16
A157	51	49	10	10	20
A158	52	50	2	2	4
A159	53	51	4	4	8
A160	53	52	4	4	8
A161	54	52	4	4	8
A162	53	24	24	24	48
A163	50	19	30	30	60
A164	56	55	6	6	12
A165	56	42	26	26	52
A166	57	42	14	14	28
A167	58	57	78	78	156
A168	59	58	25	25	50
A169	59	11	78	78	156
A170	60	58	33	33	66
A171	61	60	39	39	78
A172	62	60	23	23	46
A173	63	62	30	30	60
A174	64	63	9	9	18
A175	65	63	21	21	42
A176	66	62	16	16	32
A177	68	66	45	45	90
A178	69	58	32	32	64
A179	69	59	11	11	22
A180	69	4	75	75	150
A181	71	70	56	56	112
A182	72	71	6	6	12
A183	73	71	5	5	10
A184	73	72	5	5	10
A185	74	73	25	25	50
A186	72	18	92	92	184
A187	67	56	36	36	72
A188	75	23	17	17	34
A189	76	12	7	7	14
A190	76	20	8	8	16
A191	77	15	13	13	26
A192	77	76	35	35	70
A193	51	21	2	2	4
A194	59	44	28	28	56
A195	67	60	29	29	58
A196	67	62	31	31	62

ARC	FROM N.	TO N.	T. COST
Based on carp instance egl e4 C
