Name:		BHW7
Optimal value:	-1
#Vehicles:	-1
Capacity:	75
Depot Node:	1
#Nodes:		50
#Edges:		0
#Arcs:		194
#Required N:	35
#Required E:	0
#Required A:	194

ReN.	DEMAND	S. COST
N46	2	2
N8	5	5
N26	14	14
N11	5	5
N33	8	8
N27	11	11
N9	15	15
N10	14	14
N44	15	15
N49	13	13
N39	5	5
N3	11	11
N19	2	2
N6	14	14
N24	13	13
N12	5	5
N48	14	14
N14	7	7
N30	12	12
N5	10	10
N16	2	2
N18	14	14
N36	13	13
N20	3	3
N43	1	1
N23	10	10
N22	7	7
N31	6	6
N28	12	12
N42	4	4
N32	11	11
N35	15	15
N38	11	11
N37	2	2
N17	11	11

ReE.	From N.	To N.	T. COST	DEMAND	S. COST
A98	2	1	10	13	23
A99	5	1	7	8	15
A100	6	1	2	7	9
A101	3	2	6	10	16
A102	7	2	1	7	8
A103	4	3	6	9	15
A104	9	3	5	6	11
A105	10	4	3	6	9
A106	6	5	9	10	19
A107	11	5	3	9	12
A108	18	5	9	12	21
A109	7	6	5	7	12
A110	12	6	2	7	9
A111	13	6	3	8	11
A112	8	7	2	6	8
A113	13	7	4	6	10
A114	9	8	3	5	8
A115	14	8	3	7	10
A116	10	9	8	9	17
A117	15	9	2	8	10
A118	16	9	5	9	14
A119	17	10	7	11	18
A120	12	11	3	5	8
A121	19	11	1	8	9
A122	13	12	1	4	5
A123	20	12	2	7	9
A124	14	13	2	6	8
A125	21	13	3	6	9
A126	15	14	1	5	6
A127	22	14	5	9	14
A128	16	15	2	7	9
A129	23	15	1	6	7
A130	17	16	7	8	15
A131	24	16	3	7	10
A132	25	17	7	8	15
A133	19	18	1	4	5
A134	26	18	2	9	11
A135	29	18	5	10	15
A136	20	19	3	9	12
A137	26	19	1	6	7
A138	21	20	4	7	11
A139	30	20	9	12	21
A140	22	21	5	10	15
A141	27	21	4	7	11
A142	23	22	2	6	8
A143	31	22	6	9	15
A144	24	23	6	8	14
A145	31	23	3	10	13
A146	25	24	2	7	9
A147	32	24	5	11	16
A148	28	25	3	6	9
A149	29	26	2	4	6
A150	30	26	1	3	4
A151	34	26	5	10	15
A152	30	27	3	6	9
A153	31	27	7	12	19
A154	35	27	6	9	15
A155	36	27	8	12	20
A156	32	28	1	4	5
A157	38	28	6	10	16
A158	33	29	6	8	14
A159	39	29	5	7	12
A160	34	30	1	5	6
A161	32	31	3	5	8
A162	37	31	2	6	8
A163	37	32	3	7	10
A164	38	32	5	9	14
A165	34	33	4	6	10
A166	39	33	3	8	11
A167	40	33	3	7	10
A168	46	33	6	10	16
A169	35	34	2	5	7
A170	40	34	1	5	6
A171	36	35	3	6	9
A172	41	35	3	4	7
A173	37	36	2	4	6
A174	42	36	2	6	8
A175	38	37	7	9	16
A176	43	37	2	7	9
A177	43	38	3	8	11
A178	45	38	7	9	16
A179	41	40	3	4	7
A180	47	40	2	3	5
A181	42	41	4	6	10
A182	48	41	1	3	4
A183	49	41	2	4	6
A184	43	42	4	9	13
A185	44	42	1	3	4
A186	45	43	1	4	5
A187	50	43	6	6	12
A188	49	44	4	5	9
A189	50	44	5	7	12
A190	50	45	3	7	10
A191	47	46	4	7	11
A192	48	47	3	6	9
A193	49	48	7	10	17
A194	50	49	10	12	22

ARC	FROM N.	TO N.	T. COST
based on carp instance val 10 d
