Name:			CBMix12.dat
#Vehicles:		9
Capacity:		1811
Depot:			21
#Nodes:			38
#Edges:			0
#Arcs:			71
#Required-N:	1
#Required-E:	0
#Required-A:	52
#Nb-Turns:		137

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
14	12	0	0	19
15	14	0	0	37
15	20	0	0	20
19	11	0	0	37
22	27	0	0	15
28	27	0	0	19
29	37	0	0	40
30	29	0	0	42
31	37	0	0	27
37	31	0	0	27
37	38	0	0	38

----------TURNS----------
INDEX-I	INDEX-J INDEX-K	COST TYPE
1	2	3	7	F
1	2	7	21	L
1	2	9	21	L
2	3	4	0	R
2	7	6	21	L
2	7	8	0	R
2	7	13	7	F
2	9	2	35	U
2	9	3	0	R
2	9	8	21	L
2	9	17	7	F
3	4	5	0	R
4	5	11	0	R
5	11	10	0	R
6	1	2	0	R
6	12	13	0	R
7	6	1	21	L
7	6	12	7	F
7	8	7	35	U
7	13	15	0	R
8	7	6	7	F
8	7	8	35	U
8	7	13	0	R
9	2	3	21	L
9	2	7	7	F
9	2	9	35	U
9	3	4	0	R
9	8	7	0	R
9	17	16	21	L
9	17	18	0	R
9	17	22	7	F
10	4	5	0	R
10	9	2	21	L
10	9	3	21	L
10	9	8	7	F
10	9	17	0	R
10	18	10	35	U
10	18	19	0	R
10	18	23	7	F
11	10	4	21	L
11	10	9	7	F
11	10	18	0	R
12	13	15	0	R
13	15	14	21	L
13	15	20	7	F
14	12	13	0	R
14	24	25	0	R
15	14	12	7	F
15	14	24	0	R
15	20	21	0	R
16	8	7	0	R
16	15	14	7	F
16	15	20	0	R
17	16	8	21	L
17	16	15	7	F
17	18	10	0	R
17	18	19	7	F
17	18	23	21	L
17	22	17	35	U
17	22	27	7	F
18	10	4	7	F
18	10	9	0	R
18	10	18	35	U
18	19	10	0	R
18	19	11	7	F
18	19	30	21	L
18	23	22	0	R
19	10	4	21	L
19	10	9	7	F
19	10	18	0	R
19	11	10	0	R
19	30	29	0	R
20	21	17	0	O
20	21	22	0	O
21	17	16	0	R
21	17	18	7	F
21	17	22	21	L
21	22	17	0	R
21	22	27	7	F
22	17	16	7	F
22	17	18	21	L
22	17	22	35	U
22	27	26	21	L
22	27	31	7	F
23	22	17	21	L
23	22	27	7	F
24	25	20	0	R
24	25	21	7	F
24	25	33	21	L
25	20	21	0	R
25	21	17	0	O
25	21	22	0	O
25	33	32	0	R
26	25	20	7	F
26	25	21	21	L
26	25	33	0	R
26	34	33	21	L
26	34	35	7	F
27	26	25	7	F
27	26	34	0	R
27	31	27	35	U
27	31	28	0	R
27	31	37	7	F
28	27	26	7	F
28	27	31	0	R
28	29	23	7	F
28	29	37	21	L
29	23	22	0	R
29	37	31	21	L
29	37	38	7	F
30	29	23	21	L
30	29	37	7	F
31	27	26	7	F
31	27	31	35	U
31	28	27	0	R
31	28	29	7	F
31	37	31	35	U
31	37	38	7	F
32	24	25	0	R
33	32	24	0	R
34	33	32	0	R
34	35	27	0	R
34	35	36	7	F
35	27	26	7	F
35	27	31	21	L
35	36	31	0	R
35	36	37	7	F
36	31	27	0	R
36	31	28	7	F
36	31	37	21	L
36	37	31	0	R
36	37	38	7	F
37	31	27	7	F
37	31	28	21	L
37	31	37	35	U
37	38	30	0	R
38	30	29	0	R
