Name:		DI-NEARP-n80-Q4k.dat			
#Vehicles:	2			
144	150	0	0	19
143	146	0	0	20
152	46	0	0	25
44	59	0	0	18
68	49	0	0	21
41	30	0	0	29
115	153	0	0	20
78	155	0	0	22
109	79	0	0	20
156	157	0	0	71
49	5	0	0	8
5	158	0	0	28
159	160	0	0	11
139	51	0	0	29
114	161	0	0	24
100	73	0	0	45
128	162	0	0	17
124	134	0	0	26
163	86	0	0	49
164	104	0	0	52
165	166	0	0	18
127	167	0	0	19
168	6	0	0	31
128	62	0	0	7
7	169	0	0	35
7	170	0	0	8
48	171	0	0	59
167	103	0	0	30
87	172	0	0	16
46	75	0	0	14
42	51	0	0	33
45	50	0	0	13
163	8	0	0	25
160	173	0	0	8
159	173	0	0	15
9	10	0	0	9
142	170	0	0	33
77	158	0	0	11
174	175	0	0	18
175	11	0	0	29
121	140	0	0	34
134	156	0	0	29
40	61	0	0	25
133	58	0	0	236
47	83	0	0	45
47	12	0	0	6
115	176	0	0	24
5	13	0	0	37
138	13	0	0	5
122	177	0	0	27
103	178	0	0	3
56	14	0	0	47
130	62	0	0	25
7	15	0	0	14
120	177	0	0	33
122	123	0	0	40
180	16	0	0	9
158	171	0	0	78
52	104	0	0	12
41	151	0	0	21
74	71	0	0	25
4	174	0	0	21
81	181	0	0	17
154	66	0	0	34
141	182	0	0	7
18	183	0	0	31
183	19	0	0	14
183	184	0	0	46
185	184	0	0	51
20	186	0	0	21
54	187	0	0	28
188	70	0	0	14
54	70	0	0	66
189	190	0	0	45
191	31	0	0	36
57	14	0	0	6
6	22	0	0	25
175	15	0	0	25
15	192	0	0	33
160	23	0	0	17
135	184	0	0	16
190	193	0	0	33
190	194	0	0	33
195	196	0	0	6
195	24	0	0	7
197	157	0	0	49
75	188	0	0	26
149	150	0	0	18
144	31	0	0	38
94	198	0	0	30
110	198	0	0	4
138	155	0	0	5
137	187	0	0	26
119	73	0	0	29
118	199	0	0	31
200	125	0	0	5
135	125	0	0	10
182	101	0	0	15
148	176	0	0	45
116	192	0	0	10
25	26	0	0	17
19	185	0	0	13
173	147	0	0	29
167	22	0	0	12
160	81	0	0	26
201	80	0	0	24
153	201	0	0	52
141	172	0	0	13
119	99	0	0	21
56	18	0	0	22
20	72	0	0	8
156	14	0	0	49
178	92	0	0	37
122	27	0	0	8
153	171	0	0	25
43	196	0	0	15
169	105	0	0	16
17	196	0	0	16
65	82	0	0	20
177	72	0	0	19
27	129	0	0	34
155	29	0	0	8
168	90	0	0	9
78	9	0	0	10
3	9	0	0	23
45	189	0	0	44
151	200	0	0	62
66	21	0	0	16
140	36	0	0	28
123	129	0	0	20
131	168	0	0	20
181	145	0	0	28
110	202	0	0	19
25	203	0	0	27
70	194	0	0	6
136	194	0	0	11
130	28	0	0	32
180	25	0	0	11
83	195	0	0	4
181	80	0	0	20
10	189	0	0	14
124	191	0	0	18
182	204	0	0	9
176	205	0	0	34
162	186	0	0	16
65	89	0	0	18
170	192	0	0	16
200	31	0	0	43
133	197	0	0	47
159	145	0	0	16
132	65	0	0	33
137	52	0	0	18
116	199	0	0	6
126	84	0	0	27
8	191	0	0	22
165	61	0	0	10
161	201	0	0	103
67	101	0	0	6
193	92	0	0	7
112	96	0	0	14
206	32	0	0	8
92	33	0	0	21
69	202	0	0	5
79	69	0	0	37
164	178	0	0	40
164	93	0	0	4
165	87	0	0	14
172	166	0	0	13
205	34	0	0	5
168	102	0	0	9
18	19	0	0	26
162	88	0	0	10
198	91	0	0	10
139	21	0	0	12
148	23	0	0	26
50	154	0	0	22
184	207	0	0	6
53	179	0	0	12
200	207	0	0	26
174	207	0	0	3
63	139	0	0	17
142	59	0	0	16
126	82	0	0	15
114	96	0	0	16
199	38	0	0	9
204	88	0	0	24
87	204	0	0	13
177	186	0	0	9
118	60	0	0	17
11	203	0	0	8
157	206	0	0	38
163	35	0	0	21
132	84	0	0	8
4	105	0	0	21
103	99	0	0	20
85	147	0	0	29
122	36	0	0	32
146	149	0	0	6
71	188	0	0	44
54	71	0	0	16
203	38	0	0	26
48	202	0	0	12
141	108	0	0	8
193	39	0	0	43
43	107	0	0	15
169	107	0	0	8
8	157	0	0	95
11	185	0	0	3
133	206	0	0	35
205	98	0	0	11
136	37	0	0	8
39	37	0	0	5
179	187	0	0	8
143	35	0	0	19
166	106	0	0	6
				
-----------ARCS----------				
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
				
----------TURNS----------					
INDEX-I	INDEX-J	INDEX-K	COST	TYPE	
1	28	1	40	U	
1	28	130	8	F	
1	76	1	40	U	
1	76	77	8	F	
1	76	121	24	L	
1	115	1	40	U	
1	115	153	24	L	
1	115	176	8	F	
2	63	2	40	U	
2	63	64	0	R	
2	63	139	8	F	
3	9	3	40	U	
3	9	10	0	R	
3	9	78	8	F	
3	42	3	40	U	
3	42	51	24	L	
3	42	79	8	F	
3	45	3	40	U	
3	45	46	8	F	
3	45	50	0	R	
3	45	189	24	L	
4	40	4	40	U	
4	40	41	8	F	
4	40	61	24	L	
4	105	4	40	U	
4	105	106	0	R	
4	105	169	8	F	
4	174	4	40	U	
4	174	175	8	F	
4	174	207	24	L	
5	13	5	40	U	
5	13	138	8	F	
5	49	5	40	U	
5	49	48	8	F	
5	49	68	24	L	
5	158	5	40	U	
5	158	77	8	F	
5	158	171	24	L	
6	22	6	40	U	
6	22	167	8	F	
6	168	6	40	U	
6	168	90	0	R	
6	168	102	24	L	
6	168	131	8	F	
7	15	7	40	U	
7	15	175	8	F	
7	15	192	0	R	
7	169	7	40	U	
7	169	105	0	R	
7	169	107	8	F	
7	170	7	40	U	
7	170	142	8	F	
7	170	192	24	L	
8	157	8	40	U	
8	157	156	0	R	
8	157	197	24	L	
8	157	206	8	F	
8	163	8	40	U	
8	163	35	24	L	
8	163	86	8	F	
8	191	8	40	U	
8	191	31	0	R	
8	191	124	8	F	
9	3	9	40	U	
9	3	42	0	R	
9	3	45	8	F	
9	10	9	40	U	
9	10	189	8	F	
9	78	9	40	U	
9	78	79	24	L	
9	78	155	8	F	
10	9	3	24	L	
10	9	10	40	U	
10	9	78	8	F	
10	189	10	40	U	
10	189	45	0	R	
10	189	190	8	F	
11	175	11	40	U	
11	175	15	24	L	
11	175	174	8	F	
11	185	11	40	U	
11	185	19	0	R	
11	185	184	8	F	
11	203	11	40	U	
11	203	25	8	F	
11	203	38	0	R	
12	47	12	40	U	
12	47	44	0	R	
12	47	83	8	F	
13	5	13	40	U	
13	5	49	24	L	
13	5	158	8	F	
13	138	13	40	U	
13	138	68	24	L	
13	138	155	8	F	
14	56	14	40	U	
14	56	18	0	R	
14	57	14	40	U	
14	57	58	8	F	
14	156	14	40	U	
14	156	134	24	L	
14	156	157	8	F	
15	7	15	40	U	
15	7	169	8	F	
15	7	170	24	L	
15	175	11	0	R	
15	175	15	40	U	
15	175	174	8	F	
15	192	15	40	U	
15	192	116	8	F	
15	192	170	0	R	
16	180	16	40	U	
16	180	25	8	F	
17	67	17	40	U	
17	67	101	8	F	
17	126	17	40	U	
17	126	82	24	L	
17	126	84	8	F	
17	196	17	40	U	
17	196	43	8	F	
17	196	195	0	R	
18	19	18	40	U	
18	19	183	0	R	
18	19	185	8	F	
18	56	14	8	F	
18	56	18	40	U	
18	183	18	40	U	
18	183	19	24	L	
18	183	184	8	F	
19	18	19	40	U	
19	18	56	8	F	
19	18	183	24	L	
19	183	18	8	F	
19	183	19	40	U	
19	183	184	24	L	
19	185	11	8	F	
19	185	19	40	U	
19	185	184	0	R	
20	72	20	40	U	
20	72	73	8	F	
20	72	177	0	R	
20	101	20	40	U	
20	101	67	8	F	
20	101	182	24	L	
20	186	20	40	U	
20	186	162	8	F	
20	186	177	24	L	
21	66	21	40	U	
21	66	154	8	F	
21	139	21	40	U	
21	139	51	0	R	
21	139	63	24	L	
21	139	111	8	F	
22	6	22	40	U	
22	6	168	24	L	
22	167	22	40	U	
22	167	103	8	F	
22	167	127	24	L	
23	148	23	40	U	
23	148	149	8	F	
23	148	176	0	R	
23	160	23	40	U	
23	160	81	24	L	
23	160	159	8	F	
23	160	173	0	R	
24	195	24	40	U	
24	195	83	8	F	
24	195	196	0	R	
25	26	25	40	U	
25	180	16	8	F	
25	180	25	40	U	
25	203	11	8	F	
25	203	25	40	U	
25	203	38	24	L	
26	25	26	40	U	
26	25	180	0	R	
26	25	203	8	F	
27	122	27	40	U	
27	122	36	8	F	
27	122	121	24	L	
27	122	123	24	L	
27	122	177	0	R	
27	129	27	40	U	
27	129	120	8	F	
27	129	123	0	R	
28	1	28	40	U	
28	1	76	8	F	
28	1	115	0	R	
28	130	28	40	U	
28	130	41	8	F	
28	130	62	0	R	
29	155	29	40	U	
29	155	78	0	R	
29	155	138	8	F	
30	41	30	40	U	
30	41	40	8	F	
30	41	130	0	R	
30	41	151	24	L	
30	98	30	40	U	
30	98	205	8	F	
31	144	31	40	U	
31	144	143	0	R	
31	144	150	8	F	
31	191	8	8	F	
31	191	31	40	U	
31	191	124	0	R	
31	200	31	40	U	
31	200	125	24	L	
31	200	151	0	R	
31	200	207	8	F	
32	206	32	40	U	
32	206	133	0	R	
32	206	157	8	F	
33	92	33	40	U	
33	92	93	8	F	
33	92	178	24	L	
33	92	193	0	R	
34	205	34	40	U	
34	205	98	8	F	
34	205	176	0	R	
35	143	35	40	U	
35	143	144	24	L	
35	143	146	8	F	
35	163	8	0	R	
35	163	35	40	U	
35	163	86	8	F	
36	122	27	8	F	
36	122	36	40	U	
36	122	121	0	R	
36	122	123	0	R	
36	122	177	24	L	
36	128	36	40	U	
36	128	62	8	F	
36	128	162	0	R	
36	140	36	40	U	
36	140	62	0	R	
36	140	121	8	F	
37	39	37	40	U	
37	39	104	0	R	
37	39	193	8	F	
37	136	37	40	U	
37	136	137	24	L	
37	136	194	8	F	
38	199	38	40	U	
38	199	116	8	F	
38	199	118	24	L	
38	203	11	8	F	
38	203	25	0	R	
38	203	38	40	U	
39	37	39	40	U	
39	37	136	8	F	
39	104	39	40	U	
39	104	52	0	R	
39	104	164	24	L	
39	193	39	40	U	
39	193	92	8	F	
39	193	190	24	L	
40	4	40	40	U	
40	4	105	0	R	
40	4	174	8	F	
40	41	30	8	F	
40	41	40	40	U	
40	41	130	24	L	
40	41	151	0	R	
40	61	40	40	U	
40	61	62	8	F	
40	61	165	24	L	
41	30	41	40	U	
41	30	98	8	F	
41	40	4	8	F	
41	40	41	40	U	
41	40	61	0	R	
41	130	28	0	R	
41	130	41	40	U	
41	130	62	8	F	
41	151	41	40	U	
41	151	150	8	F	
41	151	200	0	R	
42	3	9	24	L	
42	3	42	40	U	
42	3	45	8	F	
42	51	42	40	U	
42	51	50	24	L	
42	51	139	8	F	
42	79	42	40	U	
42	79	69	8	F	
42	79	78	0	R	
42	79	109	24	L	
43	44	43	40	U	
43	44	47	0	R	
43	44	59	8	F	
43	107	43	40	U	
43	107	108	24	L	
43	107	169	8	F	
43	141	43	40	U	
43	141	108	0	R	
43	141	172	0	R	
43	141	182	8	F	
43	196	17	0	R	
43	196	43	40	U	
43	196	195	8	F	
44	43	44	40	U	
44	43	107	0	R	
44	43	141	8	F	
44	43	196	24	L	
44	47	12	24	L	
44	47	44	40	U	
44	47	83	8	F	
44	59	44	40	U	
44	59	60	8	F	
44	59	142	24	L	
45	3	9	8	F	
45	3	42	24	L	
45	3	45	40	U	
45	46	45	40	U	
45	46	75	8	F	
45	46	152	0	R	
45	50	45	40	U	
45	50	51	0	R	
45	50	154	8	F	
45	189	10	24	L	
45	189	45	40	U	
45	189	190	8	F	
46	45	3	8	F	
46	45	46	40	U	
46	45	50	24	L	
46	45	189	0	R	
46	75	46	40	U	
46	75	74	8	F	
46	75	188	24	L	
46	152	46	40	U	
47	12	47	40	U	
47	44	43	24	L	
47	44	47	40	U	
47	44	59	8	F	
47	83	47	40	U	
47	83	82	8	F	
47	83	195	0	R	
48	49	5	8	F	
48	49	48	40	U	
48	49	68	0	R	
48	91	48	40	U	
48	91	198	8	F	
48	171	48	40	U	
48	171	153	8	F	
48	171	158	0	R	
48	202	48	40	U	
48	202	69	8	F	
48	202	110	0	R	
49	5	13	0	R	
49	5	49	40	U	
49	5	158	8	F	
49	48	49	40	U	
49	48	91	8	F	
49	48	171	0	R	
49	48	202	24	L	
49	68	49	40	U	
49	68	69	0	R	
49	68	138	8	F	
50	45	3	24	L	
50	45	46	0	R	
50	45	50	40	U	
50	45	189	8	F	
50	51	42	0	R	
50	51	50	40	U	
50	51	139	8	F	
50	154	50	40	U	
50	154	66	0	R	
51	42	3	0	R	
51	42	51	40	U	
51	42	79	8	F	
51	50	45	8	F	
51	50	51	40	U	
51	50	154	0	R	
51	139	21	24	L	
51	139	51	40	U	
51	139	63	8	F	
51	139	111	0	R	
52	53	52	40	U	
52	53	179	0	R	
52	104	39	24	L	
52	104	52	40	U	
52	104	164	8	F	
52	137	52	40	U	
52	137	136	8	F	
52	137	187	24	L	
53	52	53	40	U	
53	52	104	8	F	
53	52	137	24	L	
53	179	53	40	U	
53	179	187	8	F	
54	55	54	40	U	
54	55	74	0	R	
54	70	54	40	U	
54	70	71	24	L	
54	70	188	24	L	
54	70	194	8	F	
54	71	54	40	U	
54	71	70	8	F	
54	71	74	24	L	
54	71	188	24	L	
54	187	54	40	U	
54	187	137	24	L	
54	187	179	8	F	
55	54	55	40	U	
55	54	70	24	L	
55	54	71	24	L	
55	54	187	8	F	
55	74	55	40	U	
55	74	71	0	R	
55	74	75	8	F	
56	14	56	40	U	
56	14	57	0	R	
56	14	156	8	F	
56	18	19	8	F	
56	18	56	40	U	
56	18	183	0	R	
57	14	56	24	L	
57	14	57	40	U	
57	14	156	8	F	
57	58	57	40	U	
57	58	133	24	L	
58	57	14	8	F	
58	57	58	40	U	
58	133	58	40	U	
58	133	197	24	L	
58	133	206	24	L	
59	44	43	8	F	
59	44	47	24	L	
59	44	59	40	U	
59	60	59	40	U	
59	60	118	24	L	
59	142	59	40	U	
59	142	117	8	F	
59	142	170	24	L	
60	59	44	8	F	
60	59	60	40	U	
60	59	142	0	R	
60	118	60	40	U	
60	118	117	24	L	
60	118	199	8	F	
61	40	4	0	R	
61	40	41	8	F	
61	40	61	40	U	
61	62	61	40	U	
61	62	128	24	L	
61	62	130	0	R	
61	62	140	8	F	
61	165	61	40	U	
61	165	87	8	F	
61	165	166	24	L	
62	61	40	8	F	
62	61	62	40	U	
62	61	165	0	R	
62	128	36	0	R	
62	128	62	40	U	
62	128	162	8	F	
62	130	28	24	L	
62	130	41	8	F	
62	130	62	40	U	
62	140	36	24	L	
62	140	62	40	U	
62	140	121	8	F	
63	2	63	40	U	
63	64	63	0	O	
63	139	21	0	R	
63	139	51	8	F	
63	139	63	40	U	
63	139	111	24	L	
64	63	2	24	L	
64	63	64	40	U	
64	63	139	8	F	
65	82	65	40	U	
65	82	83	8	F	
65	82	126	24	L	
65	84	65	40	U	
65	84	126	0	R	
65	84	132	8	F	
65	89	65	40	U	
65	89	90	0	R	
65	132	65	40	U	
65	132	84	0	R	
65	132	131	8	F	
66	21	66	40	U	
66	21	139	8	F	
66	154	50	24	L	
66	154	66	40	U	
67	17	67	40	U	
67	17	126	0	R	
67	17	196	8	F	
67	101	20	8	F	
67	101	67	40	U	
67	101	182	0	R	
68	49	5	8	F	
68	49	48	24	L	
68	49	68	40	U	
68	69	68	40	U	
68	69	79	8	F	
68	69	202	0	R	
68	138	13	0	R	
68	138	68	40	U	
68	138	155	8	F	
69	68	49	24	L	
69	68	69	40	U	
69	68	138	8	F	
69	79	42	8	F	
69	79	69	40	U	
69	79	78	24	L	
69	79	109	0	R	
69	202	48	8	F	
69	202	69	40	U	
69	202	110	24	L	
70	54	55	0	R	
70	54	70	40	U	
70	54	71	0	R	
70	54	187	8	F	
70	71	54	8	F	
70	71	70	40	U	
70	71	74	0	R	
70	71	188	0	R	
70	188	70	40	U	
70	188	71	24	L	
70	188	75	8	F	
70	194	70	40	U	
70	194	136	0	R	
70	194	190	8	F	
71	54	55	0	R	
71	54	70	24	L	
71	54	71	40	U	
71	54	187	8	F	
71	70	54	0	R	
71	70	71	40	U	
71	70	188	24	L	
71	70	194	8	F	
71	74	55	24	L	
71	74	71	40	U	
71	74	75	8	F	
71	188	70	0	R	
71	188	71	40	U	
71	188	75	8	F	
72	20	72	40	U	
72	20	101	8	F	
72	20	186	24	L	
72	73	72	40	U	
72	73	100	8	F	
72	73	119	0	R	
72	177	72	40	U	
72	177	120	24	L	
72	177	122	8	F	
72	177	186	0	R	
73	72	20	8	F	
73	72	73	40	U	
73	72	177	24	L	
73	100	73	40	U	
73	100	99	0	R	
73	100	131	8	F	
73	119	73	40	U	
73	119	99	8	F	
73	119	120	0	R	
74	55	54	8	F	
74	55	74	40	U	
74	71	54	8	F	
74	71	70	24	L	
74	71	74	40	U	
74	71	188	24	L	
74	75	46	8	F	
74	75	74	40	U	
74	75	188	0	R	
75	46	45	8	F	
75	46	75	40	U	
75	46	152	24	L	
75	74	55	8	F	
75	74	71	24	L	
75	74	75	40	U	
75	188	70	8	F	
75	188	71	0	R	
75	188	75	40	U	
76	1	28	0	R	
76	1	76	40	U	
76	1	115	8	F	
76	77	76	40	U	
76	77	123	8	F	
76	77	158	0	R	
76	121	76	40	U	
76	121	122	0	R	
76	121	140	8	F	
77	76	1	8	F	
77	76	77	40	U	
77	76	121	0	R	
77	123	77	40	U	
77	123	122	24	L	
77	123	129	8	F	
77	158	5	8	F	
77	158	77	40	U	
77	158	171	0	R	
78	9	3	8	F	
78	9	10	24	L	
78	9	78	40	U	
78	79	42	24	L	
78	79	69	0	R	
78	79	78	40	U	
78	79	109	8	F	
78	155	29	24	L	
78	155	78	40	U	
78	155	138	8	F	
79	42	3	24	L	
79	42	51	8	F	
79	42	79	40	U	
79	69	68	0	R	
79	69	79	40	U	
79	69	202	8	F	
79	78	9	8	F	
79	78	79	40	U	
79	78	155	24	L	
79	109	79	40	U	
79	109	97	8	F	
79	109	110	0	R	
79	109	112	24	L	
80	81	80	40	U	
80	81	160	8	F	
80	81	181	24	L	
80	181	80	40	U	
80	181	81	0	R	
80	181	145	8	F	
80	201	80	40	U	
80	201	153	24	L	
80	201	161	8	F	
81	80	81	40	U	
81	80	181	0	R	
81	80	201	8	F	
81	160	23	0	R	
81	160	81	40	U	
81	160	159	24	L	
81	160	173	8	F	
81	181	80	8	F	
81	181	81	40	U	
81	181	145	0	R	
82	65	82	40	U	
82	65	84	0	R	
82	65	89	8	F	
82	65	132	0	R	
82	83	47	0	R	
82	83	82	40	U	
82	83	195	8	F	
82	126	17	8	F	
82	126	82	40	U	
82	126	84	24	L	
83	47	12	0	R	
83	47	44	8	F	
83	47	83	40	U	
83	82	65	8	F	
83	82	83	40	U	
83	82	126	0	R	
83	195	24	0	R	
83	195	83	40	U	
83	195	196	8	F	
84	65	82	24	L	
84	65	84	40	U	
84	65	89	0	R	
84	65	132	0	R	
84	126	17	8	F	
84	126	82	0	R	
84	126	84	40	U	
84	132	65	24	L	
84	132	84	40	U	
84	132	131	8	F	
85	86	85	40	U	
85	86	163	0	R	
85	147	85	40	U	
85	147	146	24	L	
85	147	173	8	F	
86	85	86	40	U	
86	85	147	8	F	
86	163	8	8	F	
86	163	35	0	R	
86	163	86	40	U	
87	88	87	40	U	
87	88	162	8	F	
